id,date,type,lat,lng,district,severity
359,2025-03-13,Extortion,19.15261622743218,72.93438255909808,Mumbai,4
360,2024-09-16,Vandalism,22.52423622990631,88.37395786319516,Kolkata,2
361,2025-03-07,Robbery,17.46499853523703,78.56793007763676,Hyderabad,5
362,2026-03-01,Drug Trafficking,28.59823373818719,77.24242697654942,Delhi (NCR),5
363,2024-08-10,Robbery,28.51770689913728,77.29402341642597,Delhi (NCR),5
364,2024-12-15,Burglary,18.44873409767315,73.90671153156131,Pune,3
365,2024-04-28,Drug Trafficking,22.92896831348182,72.48193795438574,Ahmedabad,5
366,2024-08-02,Robbery,17.440314448931915,78.48187564271709,Hyderabad,5
367,2025-07-27,Burglary,18.424692300401027,73.88378301458982,Pune,3
368,2025-02-07,Burglary,18.447746327660823,73.82602764524474,Pune,3
369,2024-11-17,Extortion,13.066897409679278,77.65817795675508,Bangalore,4
370,2024-08-07,Extortion,17.394723906068297,78.58457429687364,Hyderabad,4
371,2025-09-25,Cyber Crime,12.978547964733265,77.618745451858,Bangalore,4
372,2024-05-13,Vandalism,18.549911209860312,73.93863862047378,Pune,2
373,2025-09-14,Burglary,13.08312328681017,80.20512182398245,Chennai,3
374,2024-08-31,Vandalism,22.617055157696527,88.26774943866991,Kolkata,2
375,2024-08-17,Burglary,13.18256741404368,80.29673039943712,Chennai,3
376,2025-02-26,Extortion,12.993223379557925,77.6410396203672,Bangalore,4
377,2025-05-07,Burglary,28.561961643942766,77.23811388303606,Delhi (NCR),3
378,2024-09-15,Cyber Crime,13.017820517078666,80.29447181094899,Chennai,4
379,2025-02-03,Assault,13.010161271364355,80.21718547477403,Chennai,4
380,2026-02-19,Robbery,22.588484526680865,88.38921731926018,Kolkata,5
381,2024-09-12,Burglary,13.045714668396672,80.19146923945999,Chennai,3
382,2025-11-18,Vandalism,12.878272737636799,77.68943526845355,Bangalore,2
383,2024-11-06,Drug Trafficking,18.51642161903614,73.81833058251601,Pune,5
384,2024-11-27,Robbery,17.484152380517518,78.54417693277342,Hyderabad,5
385,2025-06-12,Theft,22.47370897664633,88.36818189236345,Kolkata,2
386,2024-11-10,Burglary,13.09037864431354,80.23710905366151,Chennai,3
387,2024-11-20,Extortion,17.3044440671882,78.43177295648279,Hyderabad,4
388,2025-08-26,Burglary,18.462408174115044,73.85521663367167,Pune,3
389,2024-10-16,Burglary,18.995629599987065,72.85293224886921,Mumbai,3
390,2025-08-15,Vandalism,19.075694289848936,72.83116590760629,Mumbai,2
391,2025-07-04,Burglary,13.010097864191716,77.67166051036847,Bangalore,3
392,2024-11-30,Theft,23.035520142535184,72.64524808668305,Ahmedabad,2
393,2025-06-22,Theft,22.580494287101985,88.2979688150682,Kolkata,2
394,2024-05-13,Burglary,17.375920850919396,78.56790066798993,Hyderabad,3
395,2024-11-04,Theft,19.154473072467212,72.93982585556859,Mumbai,2
396,2026-03-05,Robbery,12.959190587873188,77.54418935302135,Bangalore,5
397,2025-05-14,Vandalism,18.56390027124549,73.88152709255637,Pune,2
398,2025-06-01,Cyber Crime,13.004387981712535,77.64821857026455,Bangalore,4
399,2025-03-19,Extortion,13.176452109682526,80.23851581304368,Chennai,4
400,2025-04-27,Drug Trafficking,17.441036552940353,78.5630431291,Hyderabad,5
401,2025-01-07,Theft,19.046913885956034,72.78400307902292,Mumbai,2
402,2026-04-26,Vandalism,17.338488991318627,78.50532300174665,Hyderabad,2
403,2025-01-14,Assault,22.501028504319603,88.4458292996074,Kolkata,4
404,2026-01-06,Burglary,12.984550042170362,77.59888567545107,Bangalore,3
405,2026-03-18,Cyber Crime,23.113352746885933,72.59832999670041,Ahmedabad,4
406,2024-09-30,Drug Trafficking,22.486143409144105,88.35763697457026,Kolkata,5
407,2026-04-22,Drug Trafficking,19.131201357630967,72.88774628024089,Mumbai,5
408,2024-07-01,Drug Trafficking,17.31587054914537,78.50162129428327,Hyderabad,5
409,2025-04-16,Theft,13.069079218723619,80.24145231500594,Chennai,2
410,2024-10-03,Extortion,18.478919404679125,73.92487406244715,Pune,4
411,2025-03-07,Vandalism,12.92079514387287,77.67164332620713,Bangalore,2
412,2025-09-26,Drug Trafficking,22.995950378854282,72.56898779937907,Ahmedabad,5
413,2025-03-14,Theft,23.111321092946863,72.55308643721769,Ahmedabad,2
414,2025-05-01,Vandalism,12.996173903198207,77.56708757671709,Bangalore,2
415,2025-08-19,Cyber Crime,13.06121949904915,80.23691362022186,Chennai,4
416,2025-11-21,Cyber Crime,13.031676083436869,77.61556974749031,Bangalore,4
417,2025-04-11,Theft,13.116917761199193,80.36827595787773,Chennai,2
418,2025-01-13,Theft,28.687423442592028,77.23937508666555,Delhi (NCR),2
419,2024-12-08,Extortion,22.974547231560887,72.56934304071571,Ahmedabad,4
420,2024-08-31,Drug Trafficking,18.603420989884732,73.79001339415903,Pune,5
421,2024-12-15,Robbery,12.924964553426587,77.54521436695127,Bangalore,5
422,2025-07-22,Burglary,23.064447063061312,72.65640232748109,Ahmedabad,3
423,2025-11-17,Assault,22.565742663294408,88.4062956138869,Kolkata,4
424,2025-11-01,Burglary,19.138476698612138,72.81571635964912,Mumbai,3
425,2024-09-17,Cyber Crime,13.036812828663015,77.53469877097207,Bangalore,4
426,2025-08-23,Theft,28.710540984252198,77.30464826541827,Delhi (NCR),2
427,2024-10-15,Extortion,18.494403411615995,73.79470891830472,Pune,4
428,2025-08-29,Cyber Crime,18.468829114069116,73.89510706688682,Pune,4
429,2025-04-25,Cyber Crime,19.038037211421386,72.79621930529385,Mumbai,4
430,2025-01-09,Extortion,13.02981588404892,77.59953468439211,Bangalore,4
431,2024-06-14,Drug Trafficking,13.074730206074898,80.30662889518501,Chennai,5
432,2024-07-26,Drug Trafficking,17.447332970020508,78.40098933309389,Hyderabad,5
433,2025-07-17,Cyber Crime,19.159767087712925,72.86636169951048,Mumbai,4
434,2024-11-15,Vandalism,19.150159654359815,72.94352456831517,Mumbai,2
435,2026-03-13,Drug Trafficking,19.129417132939356,72.92147273676456,Mumbai,5
436,2025-02-11,Assault,28.542512994697265,77.22196941127675,Delhi (NCR),4
437,2024-10-15,Cyber Crime,18.993739809257328,72.79591281054175,Mumbai,4
438,2026-01-07,Drug Trafficking,12.888283740482882,77.6122877099871,Bangalore,5
439,2025-05-01,Robbery,18.521391876739106,73.94388884182514,Pune,5
440,2025-04-03,Theft,28.56531346732596,77.11777953314521,Delhi (NCR),2
441,2024-11-06,Assault,13.115922728257248,80.25434503124102,Chennai,4
442,2026-01-10,Cyber Crime,18.58960526802869,73.85663371973584,Pune,4
443,2025-11-30,Vandalism,23.11640347298759,72.47612639732927,Ahmedabad,2
444,2026-04-15,Extortion,12.881959662222478,77.5610991537361,Bangalore,4
445,2024-12-01,Theft,22.963034206778417,72.52631956428063,Ahmedabad,2
446,2026-01-11,Extortion,17.299412309202634,78.46820853100988,Hyderabad,4
447,2024-10-06,Assault,17.38572433492531,78.46383093262655,Hyderabad,4
448,2024-12-07,Theft,19.117787198810078,72.87001962673449,Mumbai,2
449,2025-04-07,Burglary,28.6166329644742,77.16885976674351,Delhi (NCR),3
450,2026-03-03,Theft,13.099494180822976,80.2516844006219,Chennai,2
451,2024-08-10,Theft,13.080746904464926,80.21125465151269,Chennai,2
452,2025-01-01,Cyber Crime,23.042265718720596,72.53370291065701,Ahmedabad,4
453,2025-11-26,Vandalism,13.169941934666785,80.29272823081018,Chennai,2
454,2025-05-27,Theft,19.119504534652908,72.95987709705187,Mumbai,2
455,2024-06-01,Burglary,22.992346160326992,72.58114730477001,Ahmedabad,3
456,2025-09-02,Theft,19.168666261427596,72.88641103917217,Mumbai,2
457,2026-03-25,Assault,18.550259599276327,73.76146886154825,Pune,4
458,2024-10-31,Burglary,12.982039244327675,77.55583327210933,Bangalore,3
459,2025-01-16,Extortion,12.902426246938132,77.54675963152147,Bangalore,4
460,2025-02-01,Vandalism,17.45192792258516,78.43985599626168,Hyderabad,2
461,2025-05-25,Burglary,22.569945746696444,88.3307283560212,Kolkata,3
462,2024-11-11,Burglary,13.0892229904628,80.20516383234607,Chennai,3
463,2024-05-01,Vandalism,28.62586364629429,77.1877832597739,Delhi (NCR),2
464,2025-09-07,Assault,22.634210772772917,88.34668209230321,Kolkata,4
465,2025-05-26,Assault,28.610896828018028,77.18118377670886,Delhi (NCR),4
466,2025-08-09,Robbery,17.289179318942708,78.4808674729391,Hyderabad,5
467,2025-07-04,Burglary,23.049664525840427,72.48500633204635,Ahmedabad,3
468,2026-01-22,Vandalism,17.387338811821746,78.58420547166887,Hyderabad,2
469,2025-11-14,Robbery,13.036697547482166,77.59837481408253,Bangalore,5
470,2024-10-05,Drug Trafficking,22.657889316878535,88.29093146983334,Kolkata,5
471,2025-07-19,Robbery,28.6385696270238,77.11771062234746,Delhi (NCR),5
472,2025-12-11,Assault,12.974422879000294,77.50532785222369,Bangalore,4
473,2025-06-19,Cyber Crime,28.544925457311173,77.29108900546059,Delhi (NCR),4
474,2024-07-31,Extortion,17.468040010811656,78.51499131349287,Hyderabad,4
475,2025-02-14,Burglary,18.482357681864794,73.83757242578407,Pune,3
476,2024-08-17,Burglary,19.054762648938162,72.87192505612757,Mumbai,3
477,2024-09-13,Drug Trafficking,12.979410222654293,77.57391299620069,Bangalore,5
478,2026-03-20,Extortion,17.414238230179,78.43824976963757,Hyderabad,4
479,2024-07-02,Assault,18.446855918044147,73.80357350273216,Pune,4
480,2024-05-20,Robbery,13.084216821939332,80.18940395993364,Chennai,5
481,2026-03-09,Assault,13.084837997135823,80.18899430384481,Chennai,4
482,2026-02-13,Cyber Crime,13.057380018769736,80.18678123639539,Chennai,4
483,2024-09-27,Cyber Crime,17.30665890732233,78.5755010584037,Hyderabad,4
484,2025-08-02,Drug Trafficking,19.091120447500526,72.81558157432646,Mumbai,5
485,2024-06-09,Burglary,19.089128696435644,72.78216569527282,Mumbai,3
486,2024-11-24,Extortion,13.165043458219051,80.36732201306572,Chennai,4
487,2025-04-16,Drug Trafficking,22.65182224034226,88.29844876136283,Kolkata,5
488,2025-05-08,Drug Trafficking,12.904250396767669,77.68549973257518,Bangalore,5
489,2025-07-27,Drug Trafficking,12.91402715493544,77.61871194941129,Bangalore,5
490,2025-06-25,Cyber Crime,22.95012822218357,72.59305980367463,Ahmedabad,4
491,2024-08-13,Cyber Crime,22.520973645050322,88.411678540107,Kolkata,4
492,2024-07-07,Assault,22.990655610167845,72.4872584465138,Ahmedabad,4
493,2024-09-09,Drug Trafficking,22.651958075695468,88.42101693555725,Kolkata,5
494,2026-04-15,Drug Trafficking,23.11469283106627,72.49163132239835,Ahmedabad,5
495,2024-11-08,Cyber Crime,12.921531215016735,77.62435326158514,Bangalore,4
496,2025-02-13,Assault,18.466334450013335,73.7793461196523,Pune,4
497,2024-05-14,Cyber Crime,23.03607012119077,72.50208580885008,Ahmedabad,4
498,2026-01-05,Cyber Crime,12.983666854559134,77.56716780855423,Bangalore,4
499,2025-10-31,Robbery,18.432136148477984,73.89969365978314,Pune,5
500,2025-03-16,Assault,23.0598860998043,72.67083192972002,Ahmedabad,4
501,2025-03-10,Burglary,18.436096682068207,73.91167075394624,Pune,3
502,2024-08-30,Drug Trafficking,23.00265370438511,72.48405043454831,Ahmedabad,5
503,2026-04-03,Robbery,28.66605967348494,77.19025144951833,Delhi (NCR),5
504,2025-10-14,Robbery,13.13260412283162,80.18064545972304,Chennai,5
505,2026-01-10,Vandalism,13.104832051428188,80.23414176162484,Chennai,2
506,2025-04-06,Burglary,18.987951815380814,72.90935104340046,Mumbai,3
507,2024-09-17,Vandalism,22.592823758526322,88.38016554756696,Kolkata,2
508,2025-03-20,Assault,23.06631918000897,72.57510387454222,Ahmedabad,4
509,2024-10-26,Cyber Crime,18.51306922640475,73.81573698418089,Pune,4
510,2024-12-26,Cyber Crime,13.128091295816734,80.35595774291679,Chennai,4
511,2025-02-21,Cyber Crime,28.6081007770839,77.16262762381322,Delhi (NCR),4
512,2025-04-04,Drug Trafficking,13.015924436996356,77.5357372018043,Bangalore,5
513,2024-09-19,Theft,13.048742863980614,77.684872166201,Bangalore,2
514,2024-05-23,Assault,13.097443713642452,80.32058525157206,Chennai,4
515,2024-11-14,Theft,23.065599918388738,72.60776086116984,Ahmedabad,2
516,2025-04-18,Vandalism,18.565536732464285,73.79412258560414,Pune,2
517,2025-07-01,Extortion,28.651198782233802,77.29758896939839,Delhi (NCR),4
518,2024-09-13,Burglary,28.68273757368242,77.30800709204881,Delhi (NCR),3
519,2024-08-25,Extortion,28.647027703289442,77.29401052214367,Delhi (NCR),4
520,2025-04-18,Burglary,22.977273533196968,72.60396785161879,Ahmedabad,3
521,2026-04-21,Extortion,17.39731774339192,78.48781856215518,Hyderabad,4
522,2025-04-04,Robbery,17.48250830521036,78.44227345780254,Hyderabad,5
523,2025-12-20,Robbery,17.292548786827084,78.53473862261033,Hyderabad,5
524,2024-12-18,Theft,23.114924444791203,72.59500511876601,Ahmedabad,2
525,2025-04-23,Drug Trafficking,18.479046959624196,73.90018445306978,Pune,5
526,2025-06-04,Vandalism,19.17131644256499,72.96031667784952,Mumbai,2
527,2024-05-15,Assault,22.664443466889978,88.34194154692845,Kolkata,4
528,2026-03-08,Vandalism,28.67504651836528,77.14457840540666,Delhi (NCR),2
529,2024-12-26,Theft,13.170623752065916,80.3628099438573,Chennai,2
530,2026-01-01,Theft,22.618917551771982,88.35053863617824,Kolkata,2
531,2025-01-06,Theft,28.634293192763256,77.1596770571861,Delhi (NCR),2
532,2024-06-11,Vandalism,18.42171064631219,73.77061536098424,Pune,2
533,2025-05-09,Drug Trafficking,28.524661041681004,77.18915643929223,Delhi (NCR),5
534,2025-10-31,Cyber Crime,13.119061364205075,80.25137856942956,Chennai,4
535,2026-04-18,Assault,22.664914558917527,88.46353491275573,Kolkata,4
536,2025-03-30,Drug Trafficking,17.480959726700114,78.41572214820174,Hyderabad,5
537,2024-12-05,Cyber Crime,22.47386323917813,88.44225098045501,Kolkata,4
538,2024-11-05,Vandalism,17.29920198889449,78.4346529534695,Hyderabad,2
539,2025-10-29,Assault,18.60026591324764,73.79958525380553,Pune,4
540,2025-09-03,Extortion,22.98008799447447,72.55774786179707,Ahmedabad,4
541,2026-02-27,Burglary,22.60087802172894,88.43673871762971,Kolkata,3
542,2025-08-24,Theft,22.535414864616477,88.28573690801657,Kolkata,2
543,2024-07-27,Theft,18.566397977491043,73.93043140943598,Pune,2
544,2026-02-10,Cyber Crime,12.993920549346807,77.67206235817048,Bangalore,4
545,2024-12-23,Vandalism,22.566314081479412,88.4241387009994,Kolkata,2
546,2025-03-27,Theft,13.140435325929019,80.35560050202687,Chennai,2
547,2026-03-08,Robbery,18.987841540136138,72.94352452506268,Mumbai,5
548,2025-03-18,Extortion,28.64957471986329,77.26967046206076,Delhi (NCR),4
549,2024-05-26,Extortion,12.902234329472153,77.57980061219598,Bangalore,4
550,2024-12-23,Vandalism,28.54660128221451,77.2812919101471,Delhi (NCR),2
551,2024-05-24,Cyber Crime,17.34854206120607,78.53409371125097,Hyderabad,4
552,2025-09-08,Assault,19.124174631781646,72.95627044767875,Mumbai,4
553,2025-02-26,Theft,19.06501757587218,72.80192984664956,Mumbai,2
554,2025-12-07,Drug Trafficking,23.052845796714124,72.60235597786617,Ahmedabad,5
555,2025-11-24,Burglary,23.003147609455027,72.62983963365787,Ahmedabad,3
556,2025-11-11,Theft,22.988421817690604,72.59380855237096,Ahmedabad,2
557,2025-02-22,Assault,12.936557481524854,77.60765155555357,Bangalore,4
558,2025-04-26,Vandalism,28.64111098062632,77.11301189844369,Delhi (NCR),2
559,2025-02-25,Vandalism,28.584562586436114,77.24187614439361,Delhi (NCR),2
560,2024-11-01,Assault,13.029715538014543,80.2707957637044,Chennai,4
561,2025-10-19,Theft,19.154561641626486,72.90261799385367,Mumbai,2
562,2025-10-14,Vandalism,28.53655914233573,77.21855209732288,Delhi (NCR),2
563,2025-10-17,Assault,22.480456043648008,88.37187528497186,Kolkata,4
564,2024-04-27,Burglary,22.567660307225726,88.31078243885275,Kolkata,3
565,2024-11-14,Drug Trafficking,22.629371459726652,88.37041105699458,Kolkata,5
566,2025-03-20,Drug Trafficking,22.61015143123112,88.28338887041036,Kolkata,5
567,2024-08-26,Drug Trafficking,18.44517545334382,73.81024651387774,Pune,5
568,2025-09-09,Robbery,22.620162310555287,88.45494564616547,Kolkata,5
569,2024-07-04,Assault,17.43468426622873,78.39964480800623,Hyderabad,4
570,2024-11-09,Robbery,28.70515728035674,77.2128929703069,Delhi (NCR),5
571,2026-02-21,Vandalism,17.44178463050224,78.53412295504572,Hyderabad,2
572,2024-11-01,Burglary,22.585030135928754,88.31499623732421,Kolkata,3
573,2026-02-09,Robbery,18.54245444121224,73.94925802713543,Pune,5
574,2025-04-02,Robbery,17.422304703251164,78.52897112443507,Hyderabad,5
575,2024-05-26,Robbery,12.941728324459737,77.55190610797617,Bangalore,5
576,2025-11-30,Burglary,17.391791257069315,78.43103653228131,Hyderabad,3
577,2024-12-20,Drug Trafficking,13.01076671846574,77.6927586110335,Bangalore,5
578,2025-07-08,Extortion,22.948247305658146,72.58690501016422,Ahmedabad,4
579,2024-10-16,Assault,19.116299221579375,72.93745492773462,Mumbai,4
580,2024-06-08,Robbery,22.51291684818778,88.44806127366618,Kolkata,5
581,2026-03-27,Cyber Crime,17.462918604792986,78.53526567103117,Hyderabad,4
582,2026-02-13,Robbery,22.54762647887399,88.4015812146322,Kolkata,5
583,2026-01-18,Drug Trafficking,23.11430451787974,72.5424950944974,Ahmedabad,5
584,2024-07-21,Burglary,22.528872741444033,88.34051873006501,Kolkata,3
585,2025-11-06,Extortion,22.97215649393097,72.52868901765267,Ahmedabad,4
586,2024-07-21,Theft,13.005369681921968,80.25309387167691,Chennai,2
587,2025-07-09,Extortion,19.01114129142647,72.84079529592499,Mumbai,4
588,2024-10-19,Cyber Crime,23.08588938296291,72.61872610697276,Ahmedabad,4
589,2024-06-05,Assault,28.646051214986233,77.13286129418151,Delhi (NCR),4
590,2024-07-18,Drug Trafficking,13.062907354471948,80.35729888167218,Chennai,5
591,2026-01-22,Drug Trafficking,18.526348425584015,73.91107172743779,Pune,5
592,2024-06-25,Extortion,19.11464184202123,72.89441635564282,Mumbai,4
593,2025-08-05,Cyber Crime,13.110101290712116,80.20368550239036,Chennai,4
594,2025-07-12,Drug Trafficking,12.924963781044793,77.55014961872567,Bangalore,5
595,2024-12-01,Cyber Crime,22.553311295836025,88.33302130262605,Kolkata,4
596,2026-04-06,Extortion,18.54925702532649,73.77510413492071,Pune,4
597,2025-05-12,Cyber Crime,22.954688830368557,72.50503064916819,Ahmedabad,4
598,2025-07-10,Drug Trafficking,28.544086023679558,77.14425461659175,Delhi (NCR),5
599,2025-07-20,Theft,22.594420502952378,88.36463964718173,Kolkata,2
600,2025-09-16,Vandalism,18.49002921511171,73.92543765232584,Pune,2
601,2025-07-31,Cyber Crime,19.060347240744868,72.79977927286302,Mumbai,4
602,2025-09-15,Drug Trafficking,22.556576781242924,88.3434740793172,Kolkata,5
603,2025-08-12,Drug Trafficking,17.416574982107207,78.38840525024038,Hyderabad,5
604,2024-09-11,Cyber Crime,23.039481323275815,72.64796383021752,Ahmedabad,4
605,2026-01-07,Burglary,22.514196543709946,88.46266924998342,Kolkata,3
606,2025-08-13,Burglary,23.007789286809853,72.62478218095792,Ahmedabad,3
607,2026-02-13,Drug Trafficking,17.339581456721262,78.47053118827097,Hyderabad,5
608,2026-04-10,Drug Trafficking,23.04984297197729,72.51530028253156,Ahmedabad,5
609,2024-08-02,Assault,17.285330600493097,78.50546241477227,Hyderabad,4
610,2026-03-19,Vandalism,19.074770144465415,72.92014008857394,Mumbai,2
611,2025-10-09,Assault,19.030404108202344,72.86877914092675,Mumbai,4
612,2026-03-28,Cyber Crime,28.67440085735501,77.18739291303076,Delhi (NCR),4
613,2025-04-23,Theft,23.015570212346436,72.61388599549178,Ahmedabad,2
614,2024-09-04,Cyber Crime,22.97542466027863,72.64527983119281,Ahmedabad,4
615,2025-02-04,Extortion,22.979137245202363,72.64989209947366,Ahmedabad,4
616,2025-02-06,Theft,22.51245895308975,88.27355636249732,Kolkata,2
617,2025-06-02,Drug Trafficking,12.955569899880398,77.65181458022927,Bangalore,5
618,2026-01-22,Burglary,13.045718302572158,80.35570540133833,Chennai,3
619,2024-12-07,Vandalism,22.933917336759787,72.66134305741463,Ahmedabad,2
620,2024-06-28,Cyber Crime,13.143868691513731,80.17773133140452,Chennai,4
621,2024-05-21,Drug Trafficking,13.07638963960575,80.25952836931637,Chennai,5
622,2025-09-20,Extortion,28.579220850675153,77.23138772505705,Delhi (NCR),4
623,2025-04-07,Cyber Crime,17.387111557834444,78.39029299718023,Hyderabad,4
